"direction";"time";"bps"
"egress";"2021-06-02T14:30:00+10:00";96,599,419,003.842
"egress";"2021-06-02T15:00:00+10:00";95,910,170,899.357
"egress";"2021-06-02T15:30:00+10:00";96,430,024,193.188
"egress";"2021-06-02T16:00:00+10:00";100,729,949,202.223
"egress";"2021-06-02T16:30:00+10:00";102,535,463,166.65
"egress";"2021-06-02T17:00:00+10:00";101,011,859,509.002
"egress";"2021-06-02T17:30:00+10:00";100,474,021,423.872
"egress";"2021-06-02T18:00:00+10:00";100,085,289,683.261
"egress";"2021-06-02T18:30:00+10:00";100,730,963,624.756
"egress";"2021-06-02T19:00:00+10:00";105,682,061,627.154
"egress";"2021-06-02T19:30:00+10:00";113,437,138,000.004
"egress";"2021-06-02T20:00:00+10:00";115,591,641,815.484
"egress";"2021-06-02T20:30:00+10:00";118,215,985,452.097
"egress";"2021-06-02T21:00:00+10:00";114,235,956,401.041
"egress";"2021-06-02T21:30:00+10:00";107,125,847,759.166
"egress";"2021-06-02T22:00:00+10:00";99,380,385,366.618
"egress";"2021-06-02T22:30:00+10:00";89,329,549,265.506
"egress";"2021-06-02T23:00:00+10:00";81,064,598,386.213
"egress";"2021-06-02T23:30:00+10:00";71,981,223,551.754
"egress";"2021-06-03T00:00:00+10:00";64,104,164,140.486
"egress";"2021-06-03T00:30:00+10:00";58,536,292,661.043
"egress";"2021-06-03T01:00:00+10:00";53,448,657,183.927
"egress";"2021-06-03T01:30:00+10:00";48,154,404,770.548
"egress";"2021-06-03T02:00:00+10:00";44,466,646,984.957
"egress";"2021-06-03T02:30:00+10:00";40,872,136,881.518
"egress";"2021-06-03T03:00:00+10:00";37,720,501,251.259
"egress";"2021-06-03T03:30:00+10:00";34,925,427,693.636
"egress";"2021-06-03T04:00:00+10:00";38,843,894,394.894
"egress";"2021-06-03T04:30:00+10:00";41,818,516,702.591
"egress";"2021-06-03T05:00:00+10:00";47,429,384,879.341
"egress";"2021-06-03T05:30:00+10:00";56,387,665,126.092
"egress";"2021-06-03T06:00:00+10:00";64,162,772,465.543
"egress";"2021-06-03T06:30:00+10:00";62,975,094,960.444
"egress";"2021-06-03T07:00:00+10:00";63,020,897,784.416
"egress";"2021-06-03T07:30:00+10:00";69,224,696,952.111
"egress";"2021-06-03T08:00:00+10:00";73,461,665,661.284
"egress";"2021-06-03T08:30:00+10:00";80,587,832,362.842
"egress";"2021-06-03T09:00:00+10:00";95,098,805,661.141
"egress";"2021-06-03T09:30:00+10:00";102,615,084,464.508
"egress";"2021-06-03T10:00:00+10:00";101,994,655,450.264
"egress";"2021-06-03T10:30:00+10:00";99,027,046,980.847
"egress";"2021-06-03T11:00:00+10:00";95,957,623,813.618
"egress";"2021-06-03T11:30:00+10:00";94,287,468,168.329
"egress";"2021-06-03T12:00:00+10:00";92,161,118,503.685
"egress";"2021-06-03T12:30:00+10:00";90,341,505,274.711
"egress";"2021-06-03T13:00:00+10:00";92,190,413,388.076
"egress";"2021-06-03T13:30:00+10:00";92,369,430,141.473
"egress";"2021-06-03T14:00:00+10:00";96,371,353,563.64
"egress";"2021-06-03T14:30:00+10:00";99,330,843,244.636
"egress";"2021-06-03T15:00:00+10:00";96,759,833,500.063
"egress";"2021-06-03T15:30:00+10:00";96,731,682,090.781
"egress";"2021-06-03T16:00:00+10:00";99,047,833,843.256
"egress";"2021-06-03T16:30:00+10:00";99,658,785,020.951
"egress";"2021-06-03T17:00:00+10:00";98,101,583,438.784
"egress";"2021-06-03T17:30:00+10:00";97,465,872,905.91
"egress";"2021-06-03T18:00:00+10:00";99,302,231,472.021
"egress";"2021-06-03T18:30:00+10:00";106,998,372,845.261
"egress";"2021-06-03T19:00:00+10:00";110,670,767,231.091
"egress";"2021-06-03T19:30:00+10:00";115,413,651,577.17
"egress";"2021-06-03T20:00:00+10:00";119,723,947,078.843
"egress";"2021-06-03T20:30:00+10:00";122,419,886,351.846
"egress";"2021-06-03T21:00:00+10:00";123,102,101,807.736
"egress";"2021-06-03T21:30:00+10:00";122,207,571,858.069
"egress";"2021-06-03T22:00:00+10:00";115,645,324,514.88
"egress";"2021-06-03T22:30:00+10:00";105,204,517,003.951
"egress";"2021-06-03T23:00:00+10:00";91,213,220,877.793
"egress";"2021-06-03T23:30:00+10:00";77,813,995,615.057
"egress";"2021-06-04T00:00:00+10:00";72,723,659,813.071
"egress";"2021-06-04T00:30:00+10:00";64,413,777,469.394
"egress";"2021-06-04T01:00:00+10:00";53,353,941,855.582
"egress";"2021-06-04T01:30:00+10:00";46,586,588,892.533
"egress";"2021-06-04T02:00:00+10:00";43,305,367,355.463
"egress";"2021-06-04T02:30:00+10:00";38,625,959,179.316
"egress";"2021-06-04T03:00:00+10:00";36,333,658,196.738
"egress";"2021-06-04T03:30:00+10:00";33,314,106,167.968
"egress";"2021-06-04T04:00:00+10:00";25,117,874,094.97
"egress";"2021-06-04T04:30:00+10:00";24,495,917,357.417
"egress";"2021-06-04T05:00:00+10:00";34,058,515,024.886
"egress";"2021-06-04T05:30:00+10:00";39,272,062,164.67
"egress";"2021-06-04T06:00:00+10:00";43,927,802,968.544
"egress";"2021-06-04T06:30:00+10:00";47,599,262,963.186
"egress";"2021-06-04T07:00:00+10:00";48,478,304,991.603
"egress";"2021-06-04T07:30:00+10:00";52,970,252,326.578
"egress";"2021-06-04T08:00:00+10:00";59,774,680,708.642
"egress";"2021-06-04T08:30:00+10:00";64,151,163,900.827
"egress";"2021-06-04T09:00:00+10:00";73,315,068,492.104
"egress";"2021-06-04T09:30:00+10:00";84,380,518,921.899
"egress";"2021-06-04T10:00:00+10:00";88,021,885,148.729
"egress";"2021-06-04T10:30:00+10:00";89,718,067,207.138
"egress";"2021-06-04T11:00:00+10:00";90,172,991,869.979
"egress";"2021-06-04T11:30:00+10:00";92,413,066,752.75
"egress";"2021-06-04T12:00:00+10:00";90,686,916,402.818
"egress";"2021-06-04T12:30:00+10:00";88,702,716,567.463
"egress";"2021-06-04T13:00:00+10:00";90,381,046,424.996
"egress";"2021-06-04T13:30:00+10:00";92,326,604,709.553
"egress";"2021-06-04T14:00:00+10:00";96,506,312,020.481
"egress";"2021-06-04T14:30:00+10:00";101,406,463,968.181
"egress";"2021-06-04T15:00:00+10:00";100,930,910,866.851
"egress";"2021-06-04T15:30:00+10:00";103,529,336,613.617
"egress";"2021-06-04T16:00:00+10:00";108,889,032,701.019
"egress";"2021-06-04T16:30:00+10:00";110,535,110,056.171
"egress";"2021-06-04T17:00:00+10:00";113,880,543,380.384
"egress";"2021-06-04T17:30:00+10:00";114,844,956,686.803
"egress";"2021-06-04T18:00:00+10:00";115,776,475,536.044
"egress";"2021-06-04T18:30:00+10:00";117,904,022,683.187
"egress";"2021-06-04T19:00:00+10:00";120,712,976,350.638
"egress";"2021-06-04T19:30:00+10:00";126,601,879,878.24
"egress";"2021-06-04T20:00:00+10:00";131,653,004,669.102
"egress";"2021-06-04T20:30:00+10:00";130,386,491,387.871
"egress";"2021-06-04T21:00:00+10:00";133,523,879,169.329
"egress";"2021-06-04T21:30:00+10:00";137,180,473,227.458
"egress";"2021-06-04T22:00:00+10:00";137,013,461,503.462
"egress";"2021-06-04T22:30:00+10:00";127,561,921,523
"egress";"2021-06-04T23:00:00+10:00";116,290,794,161.991
"egress";"2021-06-04T23:30:00+10:00";101,656,027,179.607
"egress";"2021-06-05T00:00:00+10:00";90,413,312,478.371
"egress";"2021-06-05T00:30:00+10:00";80,246,525,782.4
"egress";"2021-06-05T01:00:00+10:00";78,022,077,750.102
"egress";"2021-06-05T01:30:00+10:00";85,893,625,223.109
"egress";"2021-06-05T02:00:00+10:00";83,404,093,568.073
"egress";"2021-06-05T02:30:00+10:00";78,377,459,368.316
"egress";"2021-06-05T03:00:00+10:00";74,483,344,963.54
"egress";"2021-06-05T03:30:00+10:00";70,801,285,977.24
"egress";"2021-06-05T04:00:00+10:00";69,085,940,171.7
"egress";"2021-06-05T04:30:00+10:00";68,041,852,160.362
"egress";"2021-06-05T05:00:00+10:00";72,713,804,035.073
"egress";"2021-06-05T05:30:00+10:00";76,559,080,844.671
"egress";"2021-06-05T06:00:00+10:00";83,090,661,583.084
"egress";"2021-06-05T06:30:00+10:00";80,910,377,903.433
"egress";"2021-06-05T07:00:00+10:00";72,319,421,837.582
"egress";"2021-06-05T07:30:00+10:00";79,418,621,201.818
"egress";"2021-06-05T08:00:00+10:00";88,181,977,047.851
"egress";"2021-06-05T08:30:00+10:00";94,333,092,327.298
"egress";"2021-06-05T09:00:00+10:00";96,115,170,571.271
"egress";"2021-06-05T09:30:00+10:00";96,882,675,388.9
"egress";"2021-06-05T10:00:00+10:00";97,067,805,813.829
"egress";"2021-06-05T10:30:00+10:00";95,685,580,703.04
"egress";"2021-06-05T11:00:00+10:00";96,722,821,931.48
"egress";"2021-06-05T11:30:00+10:00";98,876,901,403.742
"egress";"2021-06-05T12:00:00+10:00";98,671,240,292.131
"egress";"2021-06-05T12:30:00+10:00";96,600,984,716.338
"egress";"2021-06-05T13:00:00+10:00";94,784,917,237.927
"egress";"2021-06-05T13:30:00+10:00";96,282,691,135.176
"egress";"2021-06-05T14:00:00+10:00";97,887,045,067.722
"egress";"2021-06-05T14:30:00+10:00";99,090,388,021.396
"egress";"2021-06-05T15:00:00+10:00";98,828,033,520.951
"egress";"2021-06-05T15:30:00+10:00";99,363,645,257.164
"egress";"2021-06-05T16:00:00+10:00";100,641,303,920.364
"egress";"2021-06-05T16:30:00+10:00";102,464,399,882.076
"egress";"2021-06-05T17:00:00+10:00";106,787,382,820.378
"egress";"2021-06-05T17:30:00+10:00";109,896,688,279.7
"egress";"2021-06-05T18:00:00+10:00";111,878,535,533.411
"egress";"2021-06-05T18:30:00+10:00";112,112,688,319.664
"egress";"2021-06-05T19:00:00+10:00";114,724,043,989.644
"egress";"2021-06-05T19:30:00+10:00";120,507,802,548.3
"egress";"2021-06-05T20:00:00+10:00";125,052,194,902.882
"egress";"2021-06-05T20:30:00+10:00";128,290,543,507.887
"egress";"2021-06-05T21:00:00+10:00";129,605,772,229.751
"egress";"2021-06-05T21:30:00+10:00";129,710,757,010.853
"egress";"2021-06-05T22:00:00+10:00";123,340,906,374.267
"egress";"2021-06-05T22:30:00+10:00";117,473,758,350.08
"egress";"2021-06-05T23:00:00+10:00";107,280,881,973.671
"egress";"2021-06-05T23:30:00+10:00";97,834,239,967.653
"egress";"2021-06-06T00:00:00+10:00";88,219,644,632.853
"egress";"2021-06-06T00:30:00+10:00";77,812,371,368.964
"egress";"2021-06-06T01:00:00+10:00";73,941,305,608.864
"egress";"2021-06-06T01:30:00+10:00";80,840,470,500.829
"egress";"2021-06-06T02:00:00+10:00";79,001,402,218.131
"egress";"2021-06-06T02:30:00+10:00";72,352,521,773.576
"egress";"2021-06-06T03:00:00+10:00";65,209,629,871.049
"egress";"2021-06-06T03:30:00+10:00";59,729,083,153.384
"egress";"2021-06-06T04:00:00+10:00";56,119,067,935.922
"egress";"2021-06-06T04:30:00+10:00";53,709,749,641.427
"egress";"2021-06-06T05:00:00+10:00";54,725,670,871.947
"egress";"2021-06-06T05:30:00+10:00";57,054,008,919.84
"egress";"2021-06-06T06:00:00+10:00";61,978,641,576.091
"egress";"2021-06-06T06:30:00+10:00";59,440,707,712.196
"egress";"2021-06-06T07:00:00+10:00";53,314,145,377.087
"egress";"2021-06-06T07:30:00+10:00";61,773,161,057.622
"egress";"2021-06-06T08:00:00+10:00";72,519,849,498.72
"egress";"2021-06-06T08:30:00+10:00";82,222,237,792.827
"egress";"2021-06-06T09:00:00+10:00";87,085,903,568.898
"egress";"2021-06-06T09:30:00+10:00";90,052,106,932.316
"egress";"2021-06-06T10:00:00+10:00";92,350,490,667.064
"egress";"2021-06-06T10:30:00+10:00";91,854,607,766.311
"egress";"2021-06-06T11:00:00+10:00";93,490,817,241.647
"egress";"2021-06-06T11:30:00+10:00";93,343,826,657.653
"egress";"2021-06-06T12:00:00+10:00";93,030,932,433.207
"egress";"2021-06-06T12:30:00+10:00";91,752,437,810.873
"egress";"2021-06-06T13:00:00+10:00";90,288,316,789.669
"egress";"2021-06-06T13:30:00+10:00";92,188,117,317.816
"egress";"2021-06-06T14:00:00+10:00";93,353,736,977.847
"egress";"2021-06-06T14:30:00+10:00";94,509,073,549.313
"egress";"2021-06-06T15:00:00+10:00";98,596,500,977.871
"egress";"2021-06-06T15:30:00+10:00";99,837,636,526.458
"egress";"2021-06-06T16:00:00+10:00";101,154,250,365.48
"egress";"2021-06-06T16:30:00+10:00";106,851,667,261.96
"egress";"2021-06-06T17:00:00+10:00";109,549,196,943.822
"egress";"2021-06-06T17:30:00+10:00";113,564,268,147.071
"egress";"2021-06-06T18:00:00+10:00";116,855,539,878.431
"egress";"2021-06-06T18:30:00+10:00";117,849,958,524.916
"egress";"2021-06-06T19:00:00+10:00";123,585,699,621.618
"egress";"2021-06-06T19:30:00+10:00";131,000,359,980.66
"egress";"2021-06-06T20:00:00+10:00";138,432,920,379.787
"egress";"2021-06-06T20:30:00+10:00";143,695,730,513.007
"egress";"2021-06-06T21:00:00+10:00";148,029,904,513.171
"egress";"2021-06-06T21:30:00+10:00";144,641,608,459.884
"egress";"2021-06-06T22:00:00+10:00";136,322,235,761.458
"egress";"2021-06-06T22:30:00+10:00";120,764,050,841.04
"egress";"2021-06-06T23:00:00+10:00";102,511,850,647.653
"egress";"2021-06-06T23:30:00+10:00";87,485,178,307.107
"egress";"2021-06-07T00:00:00+10:00";77,458,026,303.267
"egress";"2021-06-07T00:30:00+10:00";68,845,322,865.396
"egress";"2021-06-07T01:00:00+10:00";64,122,026,646.662
"egress";"2021-06-07T01:30:00+10:00";64,298,185,273.351
"egress";"2021-06-07T02:00:00+10:00";68,305,696,406.916
"egress";"2021-06-07T02:30:00+10:00";68,057,003,767.573
"egress";"2021-06-07T03:00:00+10:00";61,912,649,774.533
"egress";"2021-06-07T03:30:00+10:00";51,928,634,663.556
"egress";"2021-06-07T04:00:00+10:00";43,798,529,606.933
"egress";"2021-06-07T04:30:00+10:00";42,727,832,471.987
"egress";"2021-06-07T05:00:00+10:00";46,374,137,371.836
"egress";"2021-06-07T05:30:00+10:00";52,492,056,056.369
"egress";"2021-06-07T06:00:00+10:00";58,060,314,648.831
"egress";"2021-06-07T06:30:00+10:00";62,209,450,739.511
"egress";"2021-06-07T07:00:00+10:00";66,053,754,760.791
"egress";"2021-06-07T07:30:00+10:00";71,937,330,134.507
"egress";"2021-06-07T08:00:00+10:00";75,853,085,266.964
"egress";"2021-06-07T08:30:00+10:00";76,122,787,493.093
"egress";"2021-06-07T09:00:00+10:00";85,276,423,767.862
"egress";"2021-06-07T09:30:00+10:00";92,698,922,885.671
"egress";"2021-06-07T10:00:00+10:00";93,519,984,540.107
"egress";"2021-06-07T10:30:00+10:00";94,827,771,995.156
"egress";"2021-06-07T11:00:00+10:00";94,138,878,756.276
"egress";"2021-06-07T11:30:00+10:00";96,246,260,869.289
"egress";"2021-06-07T12:00:00+10:00";95,334,922,593.298
"egress";"2021-06-07T12:30:00+10:00";97,704,708,643.564
"egress";"2021-06-07T13:00:00+10:00";107,060,845,512.64
"egress";"2021-06-07T13:30:00+10:00";110,024,656,942.684
"egress";"2021-06-07T14:00:00+10:00";99,397,218,611.156
"egress";"2021-06-07T14:30:00+10:00";100,554,215,586.24
"egress";"2021-06-07T15:00:00+10:00";101,313,235,046.142
"egress";"2021-06-07T15:30:00+10:00";101,926,744,250.2
"egress";"2021-06-07T16:00:00+10:00";106,684,032,742.684
"egress";"2021-06-07T16:30:00+10:00";109,544,709,622.244
"egress";"2021-06-07T17:00:00+10:00";110,052,142,608.942
"egress";"2021-06-07T17:30:00+10:00";112,154,897,443.324
"egress";"2021-06-07T18:00:00+10:00";112,833,851,691.551
"egress";"2021-06-07T18:30:00+10:00";118,272,005,925.28
"egress";"2021-06-07T19:00:00+10:00";123,409,016,512.8
"egress";"2021-06-07T19:30:00+10:00";127,708,281,163.471
"egress";"2021-06-07T20:00:00+10:00";133,289,171,639.573
"egress";"2021-06-07T20:30:00+10:00";138,257,636,473
"egress";"2021-06-07T21:00:00+10:00";138,898,715,258.84
"egress";"2021-06-07T21:30:00+10:00";139,761,825,871.133
"egress";"2021-06-07T22:00:00+10:00";135,516,345,463
"egress";"2021-06-07T22:30:00+10:00";122,871,315,433.209
"egress";"2021-06-07T23:00:00+10:00";105,755,903,580.947
"egress";"2021-06-07T23:30:00+10:00";92,508,093,425.729
"egress";"2021-06-08T00:00:00+10:00";89,917,249,518.596
"egress";"2021-06-08T00:30:00+10:00";126,428,567,061.653
"egress";"2021-06-08T01:00:00+10:00";124,198,366,913.498
"egress";"2021-06-08T01:30:00+10:00";127,900,867,408.796
"egress";"2021-06-08T02:00:00+10:00";124,603,547,963.191
"egress";"2021-06-08T02:30:00+10:00";66,281,878,825.84
"egress";"2021-06-08T03:00:00+10:00";56,524,198,579.387
"egress";"2021-06-08T03:30:00+10:00";52,118,536,366.142
"egress";"2021-06-08T04:00:00+10:00";49,947,649,225.013
"egress";"2021-06-08T04:30:00+10:00";51,303,384,357.902
"egress";"2021-06-08T05:00:00+10:00";56,480,639,625.196
"egress";"2021-06-08T05:30:00+10:00";61,717,946,144.16
"egress";"2021-06-08T06:00:00+10:00";67,273,212,938.28
"egress";"2021-06-08T06:30:00+10:00";72,041,371,641.893
"egress";"2021-06-08T07:00:00+10:00";75,051,698,628.556
"egress";"2021-06-08T07:30:00+10:00";80,183,826,317.564
"egress";"2021-06-08T08:00:00+10:00";84,677,677,388.111
"egress";"2021-06-08T08:30:00+10:00";86,953,943,921.2
"egress";"2021-06-08T09:00:00+10:00";95,689,845,549.676
"egress";"2021-06-08T09:30:00+10:00";103,746,705,802.813
"egress";"2021-06-08T10:00:00+10:00";105,980,428,572.293
"egress";"2021-06-08T10:30:00+10:00";106,470,595,808.182
"egress";"2021-06-08T11:00:00+10:00";105,902,615,743.627
"egress";"2021-06-08T11:30:00+10:00";106,910,769,983.462
"egress";"2021-06-08T12:00:00+10:00";103,825,196,526.027
"egress";"2021-06-08T12:30:00+10:00";99,421,937,035.022
"egress";"2021-06-08T13:00:00+10:00";98,588,739,386.551
"egress";"2021-06-08T13:30:00+10:00";102,751,732,935.338
"egress";"2021-06-08T14:00:00+10:00";107,543,386,691.587
"egress";"2021-06-08T14:30:00+10:00";110,743,953,377.516
"egress";"2021-06-08T15:00:00+10:00";109,935,881,649.658
"egress";"2021-06-08T15:30:00+10:00";115,841,035,009.182
"egress";"2021-06-08T16:00:00+10:00";121,950,929,911.262
"egress";"2021-06-08T16:30:00+10:00";126,420,364,731.516
"egress";"2021-06-08T17:00:00+10:00";126,452,793,920.2
"egress";"2021-06-08T17:30:00+10:00";126,495,333,060.889
"egress";"2021-06-08T18:00:00+10:00";131,276,115,692.013
"egress";"2021-06-08T18:30:00+10:00";133,037,681,294.844
"egress";"2021-06-08T19:00:00+10:00";136,817,983,731.764
"egress";"2021-06-08T19:30:00+10:00";144,652,673,903.262
"egress";"2021-06-08T20:00:00+10:00";150,026,846,988.48
"egress";"2021-06-08T20:30:00+10:00";153,911,796,622.64
"egress";"2021-06-08T21:00:00+10:00";156,764,641,311.311
"egress";"2021-06-08T21:30:00+10:00";162,357,739,479.004
"egress";"2021-06-08T22:00:00+10:00";156,542,130,910.636
"egress";"2021-06-08T22:30:00+10:00";143,895,831,947.849
"egress";"2021-06-08T23:00:00+10:00";126,783,391,562.684
"egress";"2021-06-08T23:30:00+10:00";103,180,991,852.396
"egress";"2021-06-09T00:00:00+10:00";68,290,986,415.631
"egress";"2021-06-09T00:30:00+10:00";76,360,433,254.044
"egress";"2021-06-09T01:00:00+10:00";83,832,861,423.8
"egress";"2021-06-09T01:30:00+10:00";90,926,026,122.227
"egress";"2021-06-09T02:00:00+10:00";94,019,779,829.04
"egress";"2021-06-09T02:30:00+10:00";86,591,556,706.124
"egress";"2021-06-09T03:00:00+10:00";82,468,106,789.004
"egress";"2021-06-09T03:30:00+10:00";79,278,861,264.733
"egress";"2021-06-09T04:00:00+10:00";78,964,419,517.684
"egress";"2021-06-09T04:30:00+10:00";79,545,595,361.467
"egress";"2021-06-09T05:00:00+10:00";89,177,397,430.987
"egress";"2021-06-09T05:30:00+10:00";93,935,352,299.04
"egress";"2021-06-09T06:00:00+10:00";100,694,912,682.649
"egress";"2021-06-09T06:30:00+10:00";100,402,009,314.88
"egress";"2021-06-09T07:00:00+10:00";92,315,156,549.471
"egress";"2021-06-09T07:30:00+10:00";95,782,337,265.044
"egress";"2021-06-09T08:00:00+10:00";97,018,763,496.929
"egress";"2021-06-09T08:30:00+10:00";96,268,383,103.987
"egress";"2021-06-09T09:00:00+10:00";103,650,159,629.111
"egress";"2021-06-09T09:30:00+10:00";111,161,950,636.596
"egress";"2021-06-09T10:00:00+10:00";114,766,799,343.36
"egress";"2021-06-09T10:30:00+10:00";113,296,907,568.071
"egress";"2021-06-09T11:00:00+10:00";111,866,578,242.187
"egress";"2021-06-09T11:30:00+10:00";112,906,191,205.636
"egress";"2021-06-09T12:00:00+10:00";110,630,960,669.147
"egress";"2021-06-09T12:30:00+10:00";106,294,997,878.898
"egress";"2021-06-09T13:00:00+10:00";108,066,476,313.262
"egress";"2021-06-09T13:30:00+10:00";115,938,383,784.093
"egress";"2021-06-09T14:00:00+10:00";115,473,548,564.889
"egress";"2021-06-09T14:30:00+10:00";118,461,576,094.058
"egress";"2021-06-09T15:00:00+10:00";119,663,964,710.76
"egress";"2021-06-09T15:30:00+10:00";124,739,289,789.222
"egress";"2021-06-09T16:00:00+10:00";129,784,544,728.942
"egress";"2021-06-09T16:30:00+10:00";132,144,854,949.444
"egress";"2021-06-09T17:00:00+10:00";132,030,615,948.244
"egress";"2021-06-09T17:30:00+10:00";134,133,373,479.209
"egress";"2021-06-09T18:00:00+10:00";132,826,150,724.444
"egress";"2021-06-09T18:30:00+10:00";133,584,547,822.116
"egress";"2021-06-09T19:00:00+10:00";138,764,395,501.827
"egress";"2021-06-09T19:30:00+10:00";141,041,395,831.093
"egress";"2021-06-09T20:00:00+10:00";145,169,146,805.013
"egress";"2021-06-09T20:30:00+10:00";143,419,226,634.844
"egress";"2021-06-09T21:00:00+10:00";145,507,917,829.244
"egress";"2021-06-09T21:30:00+10:00";145,774,797,004.587
"egress";"2021-06-09T22:00:00+10:00";142,053,672,122.911
"egress";"2021-06-09T22:30:00+10:00";144,296,603,490.031
"egress";"2021-06-09T23:00:00+10:00";130,324,534,901.72
"egress";"2021-06-09T23:30:00+10:00";110,910,933,698.831
"egress";"2021-06-10T00:00:00+10:00";93,946,359,069.813
"egress";"2021-06-10T00:30:00+10:00";83,996,020,915.236
"egress";"2021-06-10T01:00:00+10:00";80,717,669,497.991
"egress";"2021-06-10T01:30:00+10:00";84,216,162,193.782
"egress";"2021-06-10T02:00:00+10:00";85,594,546,649.649
"egress";"2021-06-10T02:30:00+10:00";75,140,402,645.116
"egress";"2021-06-10T03:00:00+10:00";69,294,475,108.698
"egress";"2021-06-10T03:30:00+10:00";64,566,111,176.178
"egress";"2021-06-10T04:00:00+10:00";64,635,090,181.476
"egress";"2021-06-10T04:30:00+10:00";66,768,292,661.653
"egress";"2021-06-10T05:00:00+10:00";74,438,954,644.836
"egress";"2021-06-10T05:30:00+10:00";81,385,586,120.911
"egress";"2021-06-10T06:00:00+10:00";87,104,108,893.027
"egress";"2021-06-10T06:30:00+10:00";88,079,757,643.044
"egress";"2021-06-10T07:00:00+10:00";84,693,897,562.302
"egress";"2021-06-10T07:30:00+10:00";89,898,935,849.107
"egress";"2021-06-10T08:00:00+10:00";94,185,985,943.307
"egress";"2021-06-10T08:30:00+10:00";96,921,852,034.431
"egress";"2021-06-10T09:00:00+10:00";103,381,552,302.853
"egress";"2021-06-10T09:30:00+10:00";111,484,434,381.564
"egress";"2021-06-10T10:00:00+10:00";113,865,670,371.947
"egress";"2021-06-10T10:30:00+10:00";114,199,992,312.729
"egress";"2021-06-10T11:00:00+10:00";114,653,251,438.827
"egress";"2021-06-10T11:30:00+10:00";114,145,922,781.796
"egress";"2021-06-10T12:00:00+10:00";111,699,512,502.467
"egress";"2021-06-10T12:30:00+10:00";107,654,027,755.818
"egress";"2021-06-10T13:00:00+10:00";107,957,441,503.733
"egress";"2021-06-10T13:30:00+10:00";111,897,542,470.284
"egress";"2021-06-10T14:00:00+10:00";114,132,438,060.044
"egress";"2021-06-10T14:30:00+10:00";116,024,448,451.88
"egress";"2021-06-10T15:00:00+10:00";115,390,750,097.724
"egress";"2021-06-10T15:30:00+10:00";118,130,047,009.489
"egress";"2021-06-10T16:00:00+10:00";122,694,588,379.4
"egress";"2021-06-10T16:30:00+10:00";122,539,919,219.151
"egress";"2021-06-10T17:00:00+10:00";126,103,206,079.813
"egress";"2021-06-10T17:30:00+10:00";126,312,734,168.609
"egress";"2021-06-10T18:00:00+10:00";126,539,460,876.391
"egress";"2021-06-10T18:30:00+10:00";129,777,641,739.04
"egress";"2021-06-10T19:00:00+10:00";133,222,881,438.609
"egress";"2021-06-10T19:30:00+10:00";135,313,004,995.151
"egress";"2021-06-10T20:00:00+10:00";141,017,919,075.569
"egress";"2021-06-10T20:30:00+10:00";145,162,850,695.351
"egress";"2021-06-10T21:00:00+10:00";146,214,982,020.813
"egress";"2021-06-10T21:30:00+10:00";142,671,635,176.587
"egress";"2021-06-10T22:00:00+10:00";137,456,440,357.289
"egress";"2021-06-10T22:30:00+10:00";125,271,000,576.231
"egress";"2021-06-10T23:00:00+10:00";110,824,717,854.622
"egress";"2021-06-10T23:30:00+10:00";96,948,934,559.173
"egress";"2021-06-11T00:00:00+10:00";86,310,773,203.342
"egress";"2021-06-11T00:30:00+10:00";79,024,436,326.196
"egress";"2021-06-11T01:00:00+10:00";78,106,801,994.231
"egress";"2021-06-11T01:30:00+10:00";84,180,502,626.898
"egress";"2021-06-11T02:00:00+10:00";86,756,160,740.018
"egress";"2021-06-11T02:30:00+10:00";77,559,057,092.444
"egress";"2021-06-11T03:00:00+10:00";73,659,366,950.756
"egress";"2021-06-11T03:30:00+10:00";72,237,134,425.707
"egress";"2021-06-11T04:00:00+10:00";72,761,105,564.924
"egress";"2021-06-11T04:30:00+10:00";73,732,772,478.027
"egress";"2021-06-11T05:00:00+10:00";76,244,864,858.453
"egress";"2021-06-11T05:30:00+10:00";79,615,180,154.969
"egress";"2021-06-11T06:00:00+10:00";84,193,636,440.898
"egress";"2021-06-11T06:30:00+10:00";81,775,473,409.529
"egress";"2021-06-11T07:00:00+10:00";79,391,117,312.098
"egress";"2021-06-11T07:30:00+10:00";85,309,789,562.507
"egress";"2021-06-11T08:00:00+10:00";88,499,647,031.733
"egress";"2021-06-11T08:30:00+10:00";89,612,309,082.462
"egress";"2021-06-11T09:00:00+10:00";94,075,585,427.733
"egress";"2021-06-11T09:30:00+10:00";97,578,846,227.573
"egress";"2021-06-11T10:00:00+10:00";98,540,584,950.596
"egress";"2021-06-11T10:30:00+10:00";95,882,922,896.809
"egress";"2021-06-11T11:00:00+10:00";93,896,278,076.249
"egress";"2021-06-11T11:30:00+10:00";93,915,720,835.36
"egress";"2021-06-11T12:00:00+10:00";90,757,389,522.329
"egress";"2021-06-11T12:30:00+10:00";88,086,311,414.809
"egress";"2021-06-11T13:00:00+10:00";87,635,626,486.516
"egress";"2021-06-11T13:30:00+10:00";90,729,880,389.076
"egress";"2021-06-11T14:00:00+10:00";91,789,574,781.298
"egress";"2021-06-11T14:30:00+10:00";94,828,002,853.227
"egress";"2021-06-11T15:00:00+10:00";94,189,243,950.551
"egress";"2021-06-11T15:30:00+10:00";99,092,580,042.764
"egress";"2021-06-11T16:00:00+10:00";104,169,227,335.849
"egress";"2021-06-11T16:30:00+10:00";108,258,648,119.76
